id,departamento,region_macro,actitud_lider,actitud_oposicion,actitud_cinismo,golpe_raw,actitud_golpe,cierre_raw,actitud_cierre,prioriza_seguridad,miedo_barrio,victima_crimen,confianza_policia,mujer,educacion,ingresos
1275,Lima,Lima Metropolitana,3,4,4,1,1,1,1,0,2,0,3,0,5,1111
5679,Lima,Lima Metropolitana,1,4,4,1,1,1,1,0,3,1,4,1,6,1109
565,Lima,Lima Metropolitana,3,2,4,1,1,1,1,0,3,1,2,0,4,1110
9577,Lima,Lima Metropolitana,3,3,2,2,0,2,0,0,2,0,5,1,4,
3552,Lima,Lima Metropolitana,3,3,5,1,1,2,0,0,2,0,3,0,6,1114
363,Lima,Lima Metropolitana,2,2,2,2,0,2,0,0,2,1,4,0,6,1115
906,Lima,Lima Metropolitana,5,1,3,2,0,1,1,0,1,0,1,0,6,1111
1271,Lima,Lima Metropolitana,4,4,1,1,1,2,0,1,2,1,5,0,5,1110
9544,Lima,Lima Metropolitana,1,3,5,2,0,2,0,0,4,1,6,1,5,1106
5483,Lima,Lima Metropolitana,1,1,1,2,0,2,0,0,1,0,5,0,6,1109
6784,Lima,Lima Metropolitana,5,1,2,2,0,2,0,1,3,0,7,1,4,1105
2717,Lima,Lima Metropolitana,2,4,4,1,1,1,1,0,2,0,4,1,6,1103
3744,Lima,Lima Metropolitana,3,4,4,1,1,1,1,0,3,1,2,0,6,1112
8815,Lima,Lima Metropolitana,3,4,4,1,1,2,0,0,3,0,3,1,4,1112
8436,Lima,Lima Metropolitana,3,4,4,1,1,1,1,0,2,1,4,1,4,1111
6420,Lima,Lima Metropolitana,2,2,2,2,0,2,0,0,2,0,6,0,4,1114
3963,Lima,Lima Metropolitana,2,4,7,1,1,2,0,0,2,0,2,1,6,
3529,Lima,Lima Metropolitana,1,2,3,1,1,1,1,0,2,1,5,1,6,1113
6380,Lima,Lima Metropolitana,1,4,4,1,1,2,0,1,3,1,6,1,5,1112
6655,Lima,Lima Metropolitana,3,4,3,1,1,2,0,1,2,0,5,1,4,1111
8356,Lima,Lima Metropolitana,4,1,2,2,0,2,0,0,3,0,2,0,6,1115
8063,Lima,Lima Metropolitana,2,1,1,2,0,2,0,0,3,0,2,1,6,1115
6645,Lima,Lima Metropolitana,2,7,4,1,1,1,1,0,2,1,2,1,5,1113
3556,Lima,Lima Metropolitana,3,3,1,2,0,2,0,0,3,1,1,0,5,1103
4176,Lima,Lima Metropolitana,1,1,1,2,0,2,0,0,2,0,2,0,4,1111
5144,Lima,Lima Metropolitana,2,2,2,2,0,2,0,0,2,0,2,0,6,1113
4065,Lima,Lima Metropolitana,3,1,2,1,1,2,0,0,1,0,5,0,4,
6045,Lima,Lima Metropolitana,1,2,5,2,0,1,1,0,2,1,1,1,4,1108
8070,Lima,Lima Metropolitana,4,4,4,1,1,1,1,0,2,0,5,0,4,1110
4402,Lima,Lima Metropolitana,3,3,4,1,1,1,1,0,2,0,5,1,4,1112
3597,Lima,Lima Metropolitana,4,3,1,2,0,2,0,0,3,0,1,0,5,1113
6843,Lima,Lima Metropolitana,3,3,4,1,1,1,1,0,4,0,3,1,3,1104
5358,Lima,Lima Metropolitana,2,2,5,2,0,2,0,0,3,1,1,1,6,1107
9781,Lima,Lima Metropolitana,3,3,6,2,0,2,0,0,3,1,1,0,5,1108
648,Lima,Lima Metropolitana,2,2,3,1,1,2,0,0,4,1,1,0,4,1111
9241,Lima,Lima Metropolitana,2,4,3,2,0,2,0,1,4,1,4,0,3,1114
3120,Lima,Lima Metropolitana,4,5,3,1,1,1,1,1,3,0,3,0,4,1108
8926,Lima,Lima Metropolitana,2,5,4,1,1,1,1,0,3,0,6,1,6,1107
9335,Lima,Lima Metropolitana,1,3,4,2,0,2,0,1,3,0,3,1,3,
7381,Lima,Lima Metropolitana,2,3,6,1,1,1,1,0,3,0,4,1,3,1103
3170,Lima,Lima Metropolitana,2,5,3,2,0,1,1,0,2,0,1,0,4,1108
2661,Lima,Lima Metropolitana,3,4,4,2,0,2,0,0,3,1,4,0,4,1106
2485,Lima,Lima Metropolitana,2,4,5,2,0,1,1,0,4,0,1,0,4,1108
6955,Lima,Lima Metropolitana,3,1,1,2,0,2,0,0,3,0,5,0,5,
9700,Lima,Lima Metropolitana,2,1,7,2,0,2,0,0,3,1,1,0,6,1108
4034,Lima,Lima Metropolitana,4,6,3,2,0,2,0,0,2,1,6,1,4,1105
4328,Lima,Lima Metropolitana,1,7,1,2,0,2,0,0,3,0,4,0,2,1101
7995,Lima,Lima Metropolitana,1,4,3,1,1,2,0,0,3,0,7,1,6,1109
2573,Lima,Lima Metropolitana,4,6,3,2,0,2,0,0,1,0,4,1,3,1101
351,Lima,Lima Metropolitana,1,4,4,1,1,2,0,1,4,1,5,0,6,1105
9649,Lima,Lima Metropolitana,3,4,3,1,1,2,0,0,3,0,4,1,4,1109
19,Puno,Sierra Sur,3,3,5,1,1,2,0,0,2,0,1,0,4,1105
8849,Puno,Sierra Sur,3,4,5,2,0,2,0,0,2,0,4,0,4,1104
2819,Puno,Sierra Sur,3,1,3,2,0,2,0,0,2,0,1,0,6,1109
6360,Puno,Sierra Sur,4,2,4,2,0,1,1,0,2,0,1,0,4,1108
1248,Puno,Sierra Sur,3,2,4,1,1,1,1,0,2,0,1,1,4,1107
3241,Puno,Sierra Sur,3,5,2,1,1,2,0,0,1,0,3,1,5,1106
4099,Puno,Sierra Sur,3,1,1,1,1,1,1,0,2,0,1,1,6,1105
3239,Puno,Sierra Sur,2,1,6,2,0,2,0,0,1,0,1,1,4,1104
2608,Puno,Sierra Sur,3,7,1,1,1,1,1,0,1,0,7,1,6,1107
8970,Puno,Sierra Sur,3,3,1,1,1,1,1,0,2,0,5,1,2,1103
4133,Puno,Sierra Sur,1,2,1,1,1,2,0,1,4,0,1,1,4,1105
559,Puno,Sierra Sur,3,3,1,2,0,1,1,0,3,0,1,0,4,1109
4754,Puno,Sierra Sur,4,5,6,2,0,2,0,0,2,0,1,0,6,1106
6965,Puno,Sierra Sur,2,1,7,2,0,2,0,0,2,0,1,1,5,1102
2581,Puno,Sierra Sur,3,2,5,1,1,2,0,0,3,0,2,0,4,1105
1551,Puno,Sierra Sur,1,1,3,2,0,1,1,0,2,0,1,0,4,1107
1102,Puno,Sierra Sur,2,3,4,2,0,2,0,0,2,0,2,0,6,1108
3972,Áncash,Sierra Norte,3,2,6,1,1,2,0,0,2,1,3,0,1,1105
2135,Áncash,Sierra Norte,2,5,3,1,1,2,0,0,3,1,3,1,6,1106
6300,Áncash,Sierra Norte,2,1,3,1,1,2,0,0,2,0,6,0,6,1106
5617,Áncash,Sierra Norte,4,1,6,1,1,2,0,0,2,0,4,0,5,1114
2182,Áncash,Sierra Norte,5,4,2,2,0,1,1,0,2,1,5,0,4,1108
4909,Áncash,Sierra Norte,4,2,4,2,0,2,0,0,2,1,6,1,6,1112
5490,Áncash,Sierra Norte,2,3,4,1,1,1,1,0,4,1,1,0,4,1105
818,Áncash,Sierra Norte,2,1,2,2,0,1,1,0,4,0,1,1,6,1106
9339,Áncash,Sierra Norte,2,4,4,1,1,2,0,1,2,0,5,1,5,1103
9219,Áncash,Sierra Norte,3,7,7,1,1,1,1,0,4,0,7,1,1,1101
428,Áncash,Sierra Norte,3,5,3,2,0,2,0,0,2,0,5,1,4,1101
5118,Áncash,Sierra Norte,1,3,4,1,1,1,1,0,4,0,4,0,4,1102
7902,Áncash,Sierra Norte,3,7,2,1,1,1,1,0,1,0,4,0,4,1107
1052,Lima,Lima Metropolitana,4,5,3,2,0,1,1,0,4,1,2,1,3,1106
7279,Lima,Lima Metropolitana,2,1,7,1,1,2,0,0,4,0,1,0,4,1102
1384,Lima,Lima Metropolitana,3,3,3,1,1,2,0,0,4,0,4,1,4,
2343,Lima,Lima Metropolitana,2,1,5,1,1,2,0,0,4,0,5,1,3,1105
2739,Lima,Lima Metropolitana,3,4,3,2,0,2,0,0,3,1,2,1,5,1110
4477,Lima,Lima Metropolitana,3,3,4,1,1,2,0,0,1,0,4,0,5,1113
9842,Lima,Lima Metropolitana,2,1,3,1,1,2,0,1,3,0,2,0,5,1108
887,Lima,Lima Metropolitana,5,3,3,2,0,2,0,0,2,1,1,1,5,1107
4086,Lima,Lima Metropolitana,2,3,4,1,1,2,0,0,2,0,3,0,3,1112
9960,Lima,Lima Metropolitana,2,4,7,1,1,2,0,0,2,0,4,0,5,1113
2169,Lima,Lima Metropolitana,1,5,6,1,1,2,0,1,3,0,1,0,6,1114
5441,Lima,Lima Metropolitana,3,4,6,1,1,2,0,0,4,0,7,1,4,1106
2897,Lima,Lima Metropolitana,2,3,3,2,0,2,0,0,3,0,4,0,6,1112
5939,Lima,Lima Metropolitana,3,4,5,2,0,2,0,0,3,0,2,1,6,1113
3205,Lima,Costa Norte,2,4,2,2,0,2,0,0,3,0,7,1,4,1108
9735,Lima,Lima Metropolitana,2,4,4,2,0,2,0,0,3,0,1,1,4,1113
7252,Lima,Lima Metropolitana,4,2,2,1,1,2,0,0,4,0,5,0,6,1107
719,Lima,Lima Metropolitana,1,1,2,2,0,2,0,0,4,0,1,1,5,1113
7081,Lima,Costa Norte,2,4,3,2,0,1,1,0,2,1,7,1,6,1105
6285,Lima,Lima Metropolitana,4,2,6,1,1,2,0,0,3,0,2,0,4,1106
8925,Lima,Lima Metropolitana,3,5,2,1,1,2,0,0,2,1,5,0,5,
7268,Lima,Costa Norte,3,3,4,1,1,1,1,0,1,0,4,1,6,1101
2421,Lima,Costa Norte,2,5,4,2,0,1,1,0,1,0,1,0,5,1113
2633,Lima,Costa Norte,3,4,3,2,0,2,0,1,2,0,5,0,6,1103
6795,Lima,Costa Norte,3,4,4,1,1,1,1,0,4,1,4,0,6,1109
6424,Lima,Costa Norte,3,4,4,2,0,2,0,1,4,0,5,0,4,1108
3917,Lima,Costa Norte,4,3,4,2,0,2,0,0,4,0,4,0,4,1105
8552,Lima,Costa Norte,3,3,4,2,0,2,0,0,4,1,2,1,6,1104
314,Lima,Lima Metropolitana,2,3,3,2,0,2,0,1,4,1,3,1,4,1107
848,Lima,Lima Metropolitana,2,5,2,1,1,2,0,0,3,1,5,1,4,1105
2632,Lima,Costa Norte,3,5,4,2,0,2,0,0,2,0,5,1,6,1112
9480,Lima,Lima Metropolitana,3,3,5,1,1,2,0,1,4,1,1,0,4,1107
3693,Lima,Lima Metropolitana,1,2,5,1,1,1,1,1,4,0,1,1,4,1103
7730,Lima,Lima Metropolitana,2,4,4,2,0,2,0,0,4,1,2,0,6,1103
3050,Lima,Costa Norte,3,3,4,1,1,2,0,0,2,0,3,1,4,1104
2067,Lima,Costa Norte,2,2,6,1,1,1,1,0,2,0,4,0,4,1102
6253,Cajamarca,Selva,2,1,7,1,1,1,1,0,4,1,2,0,6,1107
467,Cajamarca,Selva,3,2,5,2,0,2,0,0,1,0,5,0,5,1102
2861,Cajamarca,Sierra Norte,4,2,6,2,0,2,0,0,2,0,4,1,0,1101
1801,Cajamarca,Selva,4,5,2,1,1,2,0,0,2,0,4,0,4,1102
7436,Cajamarca,Sierra Norte,2,5,5,1,1,1,1,0,2,1,3,0,6,1111
3621,Cajamarca,Sierra Norte,4,4,4,1,1,1,1,0,2,0,5,1,2,1103
5893,Cajamarca,Sierra Norte,4,4,1,1,1,2,0,0,1,0,2,1,2,1103
8896,Cajamarca,Sierra Norte,2,1,7,1,1,1,1,0,1,0,1,0,2,1101
1659,Cajamarca,Selva,2,2,4,2,0,2,0,0,2,0,5,1,3,1103
2083,Tacna,Costa Sur,3,3,3,1,1,1,1,0,3,0,4,0,6,1110
6661,Tacna,Costa Sur,3,4,3,2,0,2,0,0,4,0,4,0,6,1111
1755,Tacna,Costa Sur,2,3,1,2,0,1,1,0,2,1,1,1,5,1113
114,Tacna,Costa Sur,3,3,4,2,0,2,0,0,2,0,6,1,4,1104
4261,Tacna,Costa Sur,2,3,2,1,1,1,1,0,4,0,4,0,6,1107
5595,Tacna,Costa Sur,2,1,2,2,0,2,0,0,4,0,1,1,6,1105
5003,Tacna,Costa Sur,4,4,4,1,1,2,0,0,2,1,3,0,6,1114
9114,Tacna,Costa Sur,2,4,5,2,0,1,1,0,3,1,1,1,6,1108
4903,Tacna,Costa Sur,4,5,3,2,0,2,0,0,2,0,2,1,6,1104
1122,Tacna,Costa Sur,3,3,4,1,1,2,0,0,3,0,4,1,6,1106
5464,Tacna,Costa Sur,3,5,3,1,1,2,0,0,2,0,3,0,6,1109
5031,Tacna,Costa Sur,2,3,5,2,0,2,0,0,2,0,3,0,4,1105
2351,Lima,Lima Metropolitana,2,4,2,2,0,1,1,1,4,0,2,0,5,1107
8667,Lima,Lima Metropolitana,2,3,1,2,0,2,0,0,4,1,2,0,4,1105
3646,Lima,Lima Metropolitana,1,4,1,2,0,1,1,0,3,0,4,1,4,1107
947,Lima,Lima Metropolitana,2,4,3,1,1,2,0,0,2,1,5,0,5,1111
6021,Lima,Lima Metropolitana,4,1,1,2,0,2,0,0,2,0,3,1,6,1114
6913,Lima,Lima Metropolitana,4,4,1,1,1,2,0,0,3,1,1,1,4,1108
7599,Lima,Lima Metropolitana,1,4,4,1,1,1,1,0,3,1,5,0,4,1107
8847,Lima,Lima Metropolitana,2,2,4,2,0,2,0,0,3,0,2,0,6,1114
1740,Lima,Lima Metropolitana,2,5,3,1,1,2,0,0,4,1,5,1,2,1108
3669,Lima,Lima Metropolitana,3,3,2,2,0,1,1,0,4,1,6,0,4,1107
5141,Lima,Lima Metropolitana,2,3,4,1,1,1,1,1,1,0,5,1,4,1105
6525,Lima,Lima Metropolitana,2,4,2,2,0,1,1,1,2,0,5,1,4,1110
7792,Puno,Sierra Sur,3,3,5,1,1,2,0,0,3,0,1,1,4,1106
8093,Puno,Sierra Sur,3,4,4,1,1,1,1,0,1,0,1,0,5,1101
2034,Puno,Sierra Sur,4,2,2,2,0,1,1,0,3,0,2,0,6,
5061,Puno,Sierra Sur,3,2,6,1,1,2,0,0,3,0,1,1,4,1108
855,Puno,Sierra Sur,4,1,4,2,0,2,0,0,4,0,1,0,5,1106
3090,Puno,Sierra Sur,3,3,2,2,0,1,1,0,3,1,5,0,6,1109
8026,Puno,Sierra Sur,1,3,7,2,0,1,1,0,3,0,1,0,5,1103
1622,Puno,Sierra Sur,2,1,1,2,0,2,0,0,1,0,7,0,5,1101
7691,Puno,Sierra Sur,4,5,6,2,0,2,0,0,4,1,4,0,4,1107
1934,Puno,Sierra Sur,4,1,2,1,1,1,1,0,2,0,1,0,6,1111
547,Puno,Sierra Sur,1,2,7,1,1,1,1,0,4,0,1,1,4,1105
4672,Puno,Sierra Sur,4,7,3,2,0,2,0,0,1,0,1,1,5,1101
9205,Puno,Sierra Sur,3,1,1,2,0,2,0,0,2,0,1,1,4,1108
5453,Puno,Sierra Sur,3,2,7,1,1,2,0,0,4,0,2,1,1,1103
3813,Puno,Sierra Sur,3,4,3,2,0,1,1,0,3,0,5,1,1,1101
1887,Puno,Sierra Sur,3,4,4,1,1,2,0,0,3,1,1,0,6,1103
2675,Puno,Sierra Sur,5,7,2,2,0,1,1,0,1,0,7,1,5,1101
17,Puno,Sierra Sur,3,4,6,1,1,1,1,0,3,0,2,0,4,1107
3191,Puno,Sierra Sur,3,7,7,1,1,1,1,0,2,0,1,1,4,1101
5950,Puno,Sierra Sur,3,3,4,1,1,2,0,0,2,0,1,1,6,1105
4962,Puno,Sierra Sur,2,2,4,1,1,1,1,0,3,0,2,0,6,1109
7726,Puno,Sierra Sur,4,5,3,2,0,1,1,0,2,0,6,1,4,1107
6013,Lima,Lima Metropolitana,4,2,1,2,0,1,1,1,2,0,5,0,6,1115
7416,Lima,Lima Metropolitana,2,2,3,1,1,2,0,0,2,0,4,1,6,1110
2224,Lima,Lima Metropolitana,1,4,1,1,1,2,0,0,2,0,1,0,6,1114
3196,Lima,Lima Metropolitana,2,1,1,2,0,2,0,0,3,0,3,0,5,1110
6549,Lima,Lima Metropolitana,3,5,4,1,1,2,0,0,4,0,4,1,6,1103
6324,Lima,Lima Metropolitana,2,1,1,1,1,2,0,0,3,0,2,1,6,1113
9556,Áncash,Costa Norte,3,4,5,2,0,2,0,0,1,0,5,1,5,1105
5906,Áncash,Costa Norte,3,1,1,2,0,2,0,0,3,1,3,1,6,1112
1028,Áncash,Costa Norte,3,2,3,1,1,2,0,0,3,1,3,0,6,1112
1292,Áncash,Costa Norte,2,3,5,2,0,1,1,1,3,0,2,0,4,1108
9155,Áncash,Costa Norte,1,5,3,1,1,1,1,0,2,0,5,0,3,1102
9444,Áncash,Costa Norte,2,1,5,1,1,1,1,0,2,1,6,1,4,1107
5311,Áncash,Costa Norte,4,1,1,2,0,1,1,0,4,0,7,0,3,1106
4294,Áncash,Costa Norte,2,3,2,1,1,1,1,0,3,0,4,1,5,1114
8537,Áncash,Costa Norte,3,6,5,1,1,1,1,0,2,1,2,0,3,1108
7759,Áncash,Costa Norte,2,4,1,1,1,1,1,0,3,0,5,1,6,1106
5798,Áncash,Costa Norte,3,4,4,1,1,2,0,0,2,1,3,0,5,1106
2678,Áncash,Costa Norte,4,1,1,2,0,1,1,0,3,1,3,1,5,1104
4730,Áncash,Costa Norte,3,1,7,1,1,1,1,0,1,0,1,0,6,1111
9260,Áncash,Costa Norte,5,5,4,1,1,2,0,0,3,1,5,0,2,1109
9416,Lambayeque,Costa Norte,3,3,5,2,0,2,0,0,3,0,5,1,4,1108
8976,Callao,Lima Metropolitana,3,5,5,1,1,2,0,0,2,0,2,0,2,1104
6352,Ica,Costa Sur,2,5,3,2,0,1,1,0,2,0,5,1,4,1102
4112,Callao,Lima Metropolitana,3,2,6,2,0,2,0,0,3,0,2,1,5,1106
6675,Callao,Lima Metropolitana,2,3,4,1,1,2,0,0,4,1,3,1,0,1103
1182,Callao,Lima Metropolitana,2,5,6,2,0,1,1,0,1,0,3,1,4,1106
2548,Callao,Lima Metropolitana,3,3,4,1,1,1,1,0,2,0,4,1,4,1106
5967,Callao,Lima Metropolitana,3,3,2,1,1,1,1,0,3,1,3,0,5,1107
770,Callao,Lima Metropolitana,1,7,1,2,0,1,1,0,4,1,5,0,4,1105
1826,Callao,Lima Metropolitana,5,3,6,2,0,2,0,0,4,1,1,1,1,1108
9554,Ica,Costa Sur,2,2,4,1,1,2,0,0,4,0,4,0,4,1111
5882,Ica,Costa Sur,3,3,4,2,0,2,0,0,2,1,4,0,6,1112
9369,Callao,Lima Metropolitana,4,7,1,1,1,2,0,0,2,0,7,0,4,1107
5625,Ica,Costa Sur,3,3,4,1,1,2,0,0,3,0,1,0,6,1110
6650,Ica,Costa Sur,3,4,3,1,1,1,1,0,3,0,6,1,6,1111
8932,Callao,Lima Metropolitana,1,3,6,1,1,1,1,0,2,0,7,0,3,1106
5336,Ica,Costa Sur,2,1,7,1,1,1,1,0,4,0,4,1,3,1101
5119,Callao,Lima Metropolitana,1,4,4,1,1,2,0,0,4,0,7,0,6,1111
2668,Ica,Costa Sur,3,7,2,1,1,1,1,0,4,1,4,1,4,1102
3833,Callao,Lima Metropolitana,3,3,1,1,1,2,0,0,3,1,1,0,5,1114
6601,Ica,Costa Sur,2,5,7,1,1,1,1,0,4,1,7,1,3,1103
4867,Callao,Lima Metropolitana,2,3,5,1,1,1,1,0,2,0,3,0,1,1107
1902,Callao,Lima Metropolitana,3,4,4,2,0,2,0,0,3,1,5,0,4,1105
6422,Ica,Costa Sur,3,3,1,1,1,2,0,0,2,1,1,1,6,1114
9015,Callao,Lima Metropolitana,3,4,4,2,0,2,0,0,2,0,5,1,4,
8304,Callao,Lima Metropolitana,4,4,2,2,0,2,0,1,2,0,7,0,4,1112
8811,Callao,Lima Metropolitana,2,3,7,1,1,2,0,1,4,0,3,1,5,1106
4695,Callao,Lima Metropolitana,2,5,4,2,0,2,0,0,4,1,4,1,4,1104
134,Callao,Lima Metropolitana,1,1,2,1,1,2,0,0,2,1,4,1,6,
2776,Ica,Costa Sur,2,3,3,2,0,1,1,0,4,1,2,0,6,1103
205,Callao,Lima Metropolitana,2,5,3,1,1,2,0,0,1,0,5,0,4,1113
6313,Callao,Lima Metropolitana,4,5,1,1,1,2,0,0,3,1,4,1,6,1103
8880,Callao,Lima Metropolitana,3,2,5,2,0,2,0,0,4,0,2,1,2,
1337,Arequipa,Costa Sur,1,3,3,1,1,1,1,0,3,0,2,0,4,1105
9883,Arequipa,Costa Sur,2,4,5,1,1,2,0,0,3,0,2,0,6,1106
9555,Arequipa,Costa Sur,3,6,3,2,0,1,1,0,3,0,3,0,4,1113
8250,Arequipa,Costa Sur,3,4,3,1,1,1,1,0,3,0,4,1,5,1105
2684,Arequipa,Costa Sur,4,2,6,1,1,1,1,0,4,0,1,0,3,1104
7447,Arequipa,Costa Sur,2,2,2,1,1,2,0,0,3,0,1,1,3,1108
5992,Arequipa,Costa Sur,2,5,3,1,1,2,0,0,3,0,2,0,4,1109
6378,Arequipa,Costa Sur,3,7,4,1,1,1,1,0,2,0,3,1,6,1102
1217,Arequipa,Costa Sur,4,4,4,1,1,1,1,0,3,1,2,1,6,1109
9839,Arequipa,Costa Sur,4,2,3,1,1,1,1,0,2,0,2,0,5,1112
4277,Arequipa,Costa Sur,1,5,2,2,0,2,0,0,4,0,3,1,4,1105
4183,Arequipa,Costa Sur,2,1,3,2,0,1,1,0,4,0,3,1,4,1107
1822,Lima,Lima Metropolitana,2,4,5,1,1,2,0,0,4,1,4,0,6,1114
6075,Lima,Lima Metropolitana,4,4,4,2,0,1,1,0,2,1,1,1,5,1115
8971,Lima,Lima Metropolitana,3,2,4,1,1,2,0,0,1,0,2,0,4,1113
1825,Lima,Lima Metropolitana,3,3,5,2,0,2,0,1,2,0,7,1,1,1102
8420,Lima,Lima Metropolitana,3,7,1,1,1,2,0,1,4,1,6,1,6,
8241,Callao,Lima Metropolitana,3,2,3,2,0,2,0,0,3,0,2,1,4,
3398,Callao,Lima Metropolitana,4,4,1,2,0,2,0,0,2,0,6,0,6,1110
9639,Lima,Lima Metropolitana,3,3,5,1,1,1,1,0,4,0,2,0,4,1108
4145,Lima,Lima Metropolitana,5,1,1,1,1,2,0,0,2,1,1,0,6,1107
1259,Lima,Lima Metropolitana,3,5,4,2,0,1,1,0,4,1,4,1,4,1106
7181,Lima,Lima Metropolitana,1,4,5,2,0,1,1,0,2,0,4,1,4,1107
7631,Lima,Lima Metropolitana,3,5,2,1,1,2,0,0,2,0,4,0,4,1103
7768,Lima,Lima Metropolitana,1,5,2,2,0,2,0,1,3,0,7,0,4,1105
5371,Lima,Lima Metropolitana,2,3,5,1,1,2,0,0,3,1,1,0,6,
8495,Lima,Lima Metropolitana,3,3,4,1,1,2,0,0,4,1,4,1,4,1106
8008,Lima,Lima Metropolitana,5,4,7,2,0,1,1,1,2,0,1,0,5,
8507,Lima,Lima Metropolitana,2,3,3,1,1,1,1,1,4,0,2,1,6,1112
6446,Callao,Lima Metropolitana,3,1,1,2,0,2,0,0,3,0,1,0,5,1109
2125,Lima,Lima Metropolitana,1,2,7,1,1,2,0,0,2,0,6,1,5,1108
1855,Lima,Lima Metropolitana,2,3,1,1,1,2,0,0,2,0,7,0,1,1102
7214,Lima,Lima Metropolitana,3,3,5,1,1,2,0,1,2,1,7,1,4,1103
766,Callao,Lima Metropolitana,3,2,4,1,1,1,1,1,2,0,3,0,5,1105
8183,Callao,Lima Metropolitana,4,6,2,1,1,2,0,0,3,1,3,1,6,1109
6125,Huancavelica,Sierra Sur,3,3,6,1,1,2,0,0,3,0,1,0,4,1104
8362,Huancavelica,Sierra Sur,1,3,4,2,0,2,0,0,4,0,3,1,2,1103
2263,Huancavelica,Sierra Sur,4,1,7,1,1,1,1,0,1,1,7,1,3,1101
5970,Huancavelica,Sierra Sur,5,1,1,2,0,2,0,0,3,0,1,0,1,1101
8333,Huancavelica,Sierra Sur,2,2,1,2,0,1,1,0,2,0,2,0,6,1112
9222,Huancavelica,Sierra Sur,3,4,4,1,1,1,1,0,1,0,3,0,5,1106
1121,Huancavelica,Sierra Sur,3,5,2,1,1,2,0,0,2,0,5,1,5,1106
614,Huancavelica,Sierra Sur,2,3,4,1,1,2,0,0,2,0,2,1,6,1106
6899,Huancavelica,Sierra Sur,2,1,7,2,0,2,0,0,1,0,1,1,3,1101
8466,Huancavelica,Sierra Sur,3,5,2,1,1,2,0,0,1,0,5,0,4,1107
5303,Huancavelica,Sierra Sur,4,3,3,1,1,2,0,0,1,0,5,1,4,1102
9203,Huancavelica,Sierra Sur,2,5,1,2,0,2,0,0,2,0,6,1,5,1107
5255,Huancavelica,Sierra Sur,4,3,4,2,0,1,1,0,2,0,4,0,4,1109
6353,Huancavelica,Sierra Sur,3,3,6,1,1,2,0,0,3,1,4,0,3,1101
1494,Huancavelica,Sierra Sur,4,4,4,2,0,2,0,0,3,0,7,1,3,1101
8666,Huancavelica,Sierra Sur,2,2,7,1,1,2,0,0,3,1,1,0,3,1103
6067,Huancavelica,Sierra Sur,2,1,2,2,0,1,1,0,1,0,3,1,6,1113
7445,Huancavelica,Sierra Sur,3,1,3,1,1,1,1,0,2,1,3,0,4,1102
4782,Cajamarca,Sierra Norte,3,4,4,1,1,2,0,0,2,0,3,0,4,1101
6113,Cajamarca,Sierra Norte,2,5,3,1,1,1,1,1,2,0,3,1,4,1103
5347,Cajamarca,Sierra Norte,3,1,6,2,0,1,1,0,1,0,4,0,1,1101
6721,Cajamarca,Sierra Norte,2,1,1,2,0,2,0,0,1,0,6,1,0,1101
3915,Cajamarca,Sierra Norte,2,2,6,1,1,2,0,0,3,0,1,0,1,1102
459,Cajamarca,Sierra Norte,1,2,1,2,0,2,0,0,1,0,3,0,3,1106
4719,Cajamarca,Sierra Norte,4,3,4,2,0,2,0,0,2,0,2,0,4,1105
2438,Cajamarca,Sierra Norte,3,1,6,2,0,2,0,0,2,0,7,1,2,1102
2546,Cajamarca,Sierra Norte,3,4,2,2,0,2,0,0,1,0,6,1,4,1101
469,Cajamarca,Sierra Norte,2,6,5,1,1,1,1,0,3,0,3,0,2,1101
5304,Cajamarca,Sierra Norte,3,5,6,1,1,1,1,0,2,0,4,1,2,1101
8058,Cajamarca,Sierra Norte,3,4,1,2,0,1,1,0,1,0,6,1,4,1103
4648,Ayacucho,Sierra Sur,4,1,3,1,1,1,1,0,3,0,3,0,6,1115
1147,Ayacucho,Sierra Sur,1,2,3,1,1,2,0,0,2,1,1,1,6,1115
2200,Ayacucho,Sierra Sur,4,1,4,1,1,1,1,0,2,0,5,1,3,1102
1830,Ayacucho,Sierra Sur,2,2,3,1,1,2,0,0,4,0,4,0,5,1111
3147,Ayacucho,Sierra Sur,4,4,4,2,0,2,0,0,2,0,2,0,5,1107
6886,Ayacucho,Sierra Sur,3,4,4,1,1,2,0,0,3,0,1,1,5,1108
2691,Ayacucho,Sierra Sur,3,2,6,2,0,1,1,0,2,0,2,0,2,1104
3872,Ayacucho,Sierra Sur,2,7,5,2,0,2,0,0,3,1,2,0,6,1110
2490,Ayacucho,Sierra Sur,3,3,3,2,0,1,1,0,2,0,6,1,2,1105
3816,Ayacucho,Sierra Sur,3,3,3,2,0,2,0,0,3,0,2,0,4,1106
6182,Ayacucho,Sierra Sur,1,5,2,2,0,2,0,0,4,0,1,1,4,1106
7679,Ayacucho,Sierra Sur,3,5,3,1,1,2,0,0,3,0,3,1,6,1107
3696,Ayacucho,Sierra Sur,3,2,3,2,0,2,0,0,1,0,4,0,4,1104
247,Ayacucho,Sierra Sur,2,1,3,2,0,2,0,0,3,1,1,0,4,1108
3832,Ayacucho,Sierra Sur,3,4,3,1,1,2,0,0,3,0,4,1,4,1103
4379,Ayacucho,Sierra Sur,3,2,6,1,1,1,1,0,3,0,1,0,4,1103
7723,Ayacucho,Sierra Sur,3,2,4,2,0,2,0,0,1,0,5,1,1,1104
